time,Main_Charge_Time,Main_Ignited_Delay_Time,Igniter_Charge_Time,Cooldown_Time
1582989776,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582989833,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582989896,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582989953,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990016,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990073,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990136,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990193,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990255,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990313,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990375,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990433,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582990495,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582995475,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582995533,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1582995595,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074073,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074136,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074193,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074256,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074313,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074375,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074433,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074495,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074553,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074615,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074673,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074735,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074793,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583074855,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583249034,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583249096,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583249154,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583249216,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583249274,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583249336,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583249394,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583254734,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583254796,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997114,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997176,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997233,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997296,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997353,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997416,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997473,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997536,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997593,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997655,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1583997713,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584002993,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003055,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003113,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003175,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003233,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003295,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003352,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003415,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003472,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003535,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003592,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584003655,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087514,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087576,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087634,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087696,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087754,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087816,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087874,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087936,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584087994,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584088056,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584088113,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584088176,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584088233,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093394,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093457,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093514,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093577,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093634,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093696,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093754,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093816,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093874,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093936,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584093994,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584094056,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584094114,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584099214,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584099276,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584099333,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584099516,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584105154,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166053,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166115,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166173,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166235,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166293,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166355,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166413,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584166475,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584171937,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584171994,1.100006103515625,0.0009765625,0.019989013671875,0.868560791015625
1584172056,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172114,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172176,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172234,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172296,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172354,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172416,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172474,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172536,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172593,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584172713,0.00091552734375,0.0009765625,0.019989013671875,0.868560791015625
1584177756,0.30517578125,0.0009765625,0.019989013671875,0.868560791015625
1584177813,0.30517578125,0.0009765625,0.019989013671875,0.868560791015625
1584177875,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584177933,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584177995,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584178053,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584183753,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584183815,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584183873,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584183935,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584183997,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584184055,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584184117,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584184175,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584184237,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584184294,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584184357,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584184414,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250416,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250473,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250536,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250593,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250655,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250713,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250775,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250833,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250895,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584250953,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584251015,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584251073,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584251135,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256369,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256417,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256537,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256594,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256657,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256714,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256776,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256834,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584256896,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584257016,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584267995,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584268056,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584268113,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584268175,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584268233,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584268295,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584334956,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335013,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335076,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335133,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335196,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335253,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335316,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335373,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335435,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335493,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340717,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340775,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340837,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340894,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340957,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584341077,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584341134,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346774,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346836,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346894,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346956,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584352536,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352594,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352656,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352714,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352776,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352833,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352896,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352953,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584353016,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584353073,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584353136,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358474,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358537,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358594,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358657,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
